id,uid,name,description,website,business_type,created_at,updated_at,log_data
"1","csm_n3l4r455jG70LrR","InitiativeOne",,,"B2B","2021-04-29 09:24:31.312801","2021-04-29 09:24:31.572011","{""h"": [{""c"": {""id"": 1, ""uid"": ""csm_n3l4r455jG70LrR"", ""name"": ""InitiativeOne"", ""website"": null, ""created_at"": ""2021-04-29T09:24:31.312801"", ""updated_at"": ""2021-04-29T09:24:31.312801"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1619688271313}, {""c"": {""updated_at"": ""2021-04-29 09:24:31.572011""}, ""v"": 2, ""ts"": 1619688271572}], ""v"": 2}"
"86","csm_ptstugRCcEXyepI","N/A",,"n/a","B2C","2021-07-26 07:43:33.042604","2022-02-11 08:28:20.743454","{""h"": [{""c"": {""id"": 86, ""uid"": ""csm_ptstugRCcEXyepI"", ""name"": ""N/A"", ""website"": null, ""created_at"": ""2021-07-26T07:43:33.042604"", ""updated_at"": ""2021-07-26T07:43:33.042604"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285413043}, {""c"": {""website"": ""n/a"", ""updated_at"": ""2022-02-11 08:28:20.743454"", ""business_type"": ""B2C""}, ""v"": 2, ""ts"": 1644568100743}], ""v"": 2}"
"110","csm_EX7cGcNr4w9aoCi","SmartThings",,"https://www.smartthings.com/","B2C","2021-07-26 07:50:39.807231","2021-08-20 09:57:51.963619","{""h"": [{""c"": {""id"": 110, ""uid"": ""csm_EX7cGcNr4w9aoCi"", ""name"": ""SmartThings"", ""website"": null, ""created_at"": ""2021-07-26T07:50:39.807231"", ""updated_at"": ""2021-07-26T07:50:39.807231"", ""description"": null, ""business_type"": ""B2C""}, ""v"": 1, ""ts"": 1627285839807}, {""c"": {""website"": ""https://www.smartthings.com/"", ""updated_at"": ""2021-08-20 07:20:07.897796""}, ""v"": 2, ""ts"": 1629444007898}, {""c"": {""updated_at"": ""2021-08-20 09:57:51.963619""}, ""v"": 3, ""ts"": 1629453471964}], ""v"": 3}"
"73","csm_YYo4SbvZ0BWvkyr","Nulogy",,"https://nulogy.com/","B2B","2021-05-28 07:24:03.937963","2021-08-20 09:57:57.865552","{""h"": [{""c"": {""id"": 73, ""uid"": ""csm_YYo4SbvZ0BWvkyr"", ""name"": ""Nulogy"", ""website"": null, ""created_at"": ""2021-05-28T07:24:03.937963"", ""updated_at"": ""2021-05-28T07:24:03.937963"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1622186643938}, {""c"": {""updated_at"": ""2021-05-28 07:24:03.954521""}, ""v"": 2, ""ts"": 1622186643955}, {""c"": {""website"": ""https://nulogy.com/"", ""updated_at"": ""2021-08-20 07:19:55.452826""}, ""v"": 3, ""ts"": 1629443995453}, {""c"": {""updated_at"": ""2021-08-20 09:57:57.865552""}, ""v"": 4, ""ts"": 1629453477866}], ""v"": 4}"
"69","csm_etUmz5dRcEbWc9t","SAP Customer Data Cloud Solutions, formerly Gigya ",,"https://www.sap.com/products/crm/customer-data-management.html","B2B","2021-05-28 07:24:01.27894","2021-09-01 19:39:25.756325","{""h"": [{""c"": {""id"": 69, ""uid"": ""csm_etUmz5dRcEbWc9t"", ""name"": ""SAP Customer Data Cloud Solutions, formerly Gigya "", ""website"": null, ""created_at"": ""2021-05-28T07:24:01.27894"", ""updated_at"": ""2021-05-28T07:24:01.27894"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1622186641279}, {""c"": {""updated_at"": ""2021-05-28 07:24:01.300734""}, ""v"": 2, ""ts"": 1622186641301}, {""c"": {""website"": ""https://www.sap.com/products/crm/customer-data-management.html"", ""updated_at"": ""2021-09-01 19:33:48.676538""}, ""v"": 3, ""ts"": 1630524828677}, {""c"": {""updated_at"": ""2021-09-01 19:39:25.756325""}, ""v"": 4, ""ts"": 1630525165756}], ""v"": 4}"
"145","csm_OTcNLxpUUzmRc9G","Safety Stage",,"https://safetystage.com/","B2B","2021-08-04 05:37:49.472983","2021-08-20 09:57:58.433619","{""h"": [{""c"": {""id"": 145, ""uid"": ""csm_OTcNLxpUUzmRc9G"", ""name"": ""Safety Stage"", ""website"": null, ""created_at"": ""2021-08-04T05:37:49.472983"", ""updated_at"": ""2021-08-04T05:37:49.472983"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1628055469473}, {""c"": {""website"": ""https://safetystage.com/"", ""updated_at"": ""2021-08-20 07:19:56.92599""}, ""v"": 2, ""ts"": 1629443996926}, {""c"": {""updated_at"": ""2021-08-20 09:57:58.433619""}, ""v"": 3, ""ts"": 1629453478434}], ""v"": 3}"
"129","csm_QtzfIBlRQBELSV7","PayFit",,"https://payfit.com/en/","B2B","2021-07-26 07:55:45.200231","2021-08-20 09:58:15.882373","{""h"": [{""c"": {""id"": 129, ""uid"": ""csm_QtzfIBlRQBELSV7"", ""name"": ""PayFit"", ""website"": null, ""created_at"": ""2021-07-26T07:55:45.200231"", ""updated_at"": ""2021-07-26T07:55:45.200231"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627286145200}, {""c"": {""website"": ""https://payfit.com/en/"", ""updated_at"": ""2021-08-20 07:19:56.491379""}, ""v"": 2, ""ts"": 1629443996491}, {""c"": {""updated_at"": ""2021-08-20 09:58:15.882373""}, ""v"": 3, ""ts"": 1629453495882}], ""v"": 3}"
"2","csm_R1PjN3H7flb6qJ1","QRA Corp",,"https://qracorp.com/","B2B","2021-05-17 13:40:18.821856","2021-08-20 09:47:25.07194","{""h"": [{""c"": {""id"": 2, ""uid"": ""csm_R1PjN3H7flb6qJ1"", ""name"": ""QRA Corp"", ""website"": null, ""created_at"": ""2021-05-17T13:40:18.821856"", ""updated_at"": ""2021-05-17T13:40:18.821856"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1621258818822}, {""c"": {""website"": ""https://qracorp.com/"", ""updated_at"": ""2021-08-20 07:20:07.493757""}, ""v"": 2, ""ts"": 1629444007494}, {""c"": {""updated_at"": ""2021-08-20 09:46:32.80022""}, ""v"": 3, ""ts"": 1629452792800}, {""c"": {""updated_at"": ""2021-08-20 09:46:49.884548""}, ""v"": 4, ""ts"": 1629452809885}, {""c"": {""updated_at"": ""2021-08-20 09:47:13.716473""}, ""v"": 5, ""ts"": 1629452833716}, {""c"": {""updated_at"": ""2021-08-20 09:47:25.07194""}, ""v"": 6, ""ts"": 1629452845072}], ""v"": 6}"
"72","csm_kvTZCwROpr0MSdr","Optimizely",,"https://www.optimizely.com/","B2B","2021-05-28 07:24:03.137586","2021-09-22 13:38:25.576542","{""h"": [{""c"": {""id"": 72, ""uid"": ""csm_kvTZCwROpr0MSdr"", ""name"": ""Optimizely"", ""website"": null, ""created_at"": ""2021-05-28T07:24:03.137586"", ""updated_at"": ""2021-05-28T07:24:03.137586"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1622186643138}, {""c"": {""updated_at"": ""2021-05-28 07:24:03.162295""}, ""v"": 2, ""ts"": 1622186643162}, {""c"": {""website"": ""https://www.optimizely.com/"", ""updated_at"": ""2021-08-27 19:51:16.823654""}, ""v"": 3, ""ts"": 1630093876824}, {""c"": {""updated_at"": ""2021-09-22 13:38:25.576542""}, ""v"": 4, ""ts"": 1632317905577}], ""v"": 4}"
"238","csm_yr2jiQsAEVBv1Uq","Facebook",,"www.facebook.com","B2B","2021-10-14 06:55:24.329142","2021-10-14 06:55:44.287307","{""h"": [{""c"": {""id"": 238, ""uid"": ""csm_yr2jiQsAEVBv1Uq"", ""name"": ""Facebook"", ""website"": ""www.facebook.com"", ""created_at"": ""2021-10-14T06:55:24.329142"", ""updated_at"": ""2021-10-14T06:55:24.329142"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1634194524329}, {""c"": {""updated_at"": ""2021-10-14 06:55:44.287307""}, ""v"": 2, ""ts"": 1634194544287}], ""v"": 2}"
"47","csm_UvFxUJadUHQlg6a","Microsoft",,"https://www.microsoft.com/","B2B","2021-05-19 13:09:19.107402","2021-08-20 09:57:55.117223","{""h"": [{""c"": {""id"": 47, ""uid"": ""csm_UvFxUJadUHQlg6a"", ""name"": ""Microsoft"", ""website"": null, ""created_at"": ""2021-05-19T13:09:19.107402"", ""updated_at"": ""2021-05-19T13:09:19.107402"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1621429759107}, {""c"": {""website"": ""https://www.microsoft.com/"", ""updated_at"": ""2021-08-20 07:19:55.107048""}, ""v"": 2, ""ts"": 1629443995107}, {""c"": {""updated_at"": ""2021-08-20 09:57:55.117223""}, ""v"": 3, ""ts"": 1629453475117}], ""v"": 3}"
"131","csm_rRTzcA9phscZFYD","Phorest",,"https://www.phorest.com/","B2B","2021-07-26 07:55:47.711109","2021-08-20 09:58:22.640602","{""h"": [{""c"": {""id"": 131, ""uid"": ""csm_rRTzcA9phscZFYD"", ""name"": ""Phorest"", ""website"": null, ""created_at"": ""2021-07-26T07:55:47.711109"", ""updated_at"": ""2021-07-26T07:55:47.711109"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627286147711}, {""c"": {""website"": ""https://www.phorest.com/"", ""updated_at"": ""2021-08-20 07:20:01.938886""}, ""v"": 2, ""ts"": 1629444001939}, {""c"": {""updated_at"": ""2021-08-20 09:58:22.640602""}, ""v"": 3, ""ts"": 1629453502641}], ""v"": 3}"
"76","csm_XlptB8zhteG12pE","Agile CRM",,"https://www.agilecrm.com/","B2B","2021-05-31 10:08:34.86239","2021-08-20 09:58:23.176873","{""h"": [{""c"": {""id"": 76, ""uid"": ""csm_XlptB8zhteG12pE"", ""name"": ""Agile CRM"", ""website"": null, ""created_at"": ""2021-05-31T10:08:34.86239"", ""updated_at"": ""2021-05-31T10:08:34.86239"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1622455714862}, {""c"": {""updated_at"": ""2021-05-31 10:08:34.894313""}, ""v"": 2, ""ts"": 1622455714894}, {""c"": {""website"": ""https://www.agilecrm.com/"", ""updated_at"": ""2021-08-20 07:20:03.789808""}, ""v"": 3, ""ts"": 1629444003790}, {""c"": {""updated_at"": ""2021-08-20 09:58:23.176873""}, ""v"": 4, ""ts"": 1629453503177}], ""v"": 4}"
"92","csm_c5r2AKSuu6DzeGz","Intercom",,"https://www.intercom.com/","B2B","2021-07-26 07:43:38.172865","2021-09-22 15:29:08.788594","{""h"": [{""c"": {""id"": 92, ""uid"": ""csm_c5r2AKSuu6DzeGz"", ""name"": ""Intercom"", ""website"": null, ""created_at"": ""2021-07-26T07:43:38.172865"", ""updated_at"": ""2021-07-26T07:43:38.172865"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285418173}, {""c"": {""website"": ""https://www.intercom.com/"", ""updated_at"": ""2021-08-20 18:47:28.016224""}, ""v"": 2, ""ts"": 1629485248016}, {""c"": {""updated_at"": ""2021-09-22 15:29:08.788594""}, ""v"": 3, ""ts"": 1632324548789}], ""v"": 3}"
"75","csm_bL52cla4gZnGZla","Cipherpoint",,"https://cipherpoint.com/","B2B","2021-05-31 10:08:34.540437","2021-09-22 15:38:04.776377","{""h"": [{""c"": {""id"": 75, ""uid"": ""csm_bL52cla4gZnGZla"", ""name"": ""Cipherpoint"", ""website"": null, ""created_at"": ""2021-05-31T10:08:34.540437"", ""updated_at"": ""2021-05-31T10:08:34.540437"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1622455714540}, {""c"": {""updated_at"": ""2021-05-31 10:08:34.567044""}, ""v"": 2, ""ts"": 1622455714567}, {""c"": {""website"": ""https://cipherpoint.com/"", ""updated_at"": ""2021-09-22 15:23:55.901777""}, ""v"": 3, ""ts"": 1632324235902}, {""c"": {""updated_at"": ""2021-09-22 15:38:04.776377""}, ""v"": 4, ""ts"": 1632325084776}], ""v"": 4}"
"85","csm_KncNvlqWxdh35mK","EMC/Dell",,"https://www.delltechnologies.com/en-pk/storage/xtremio-all-flash.htm","B2B","2021-07-26 07:41:01.478036","2021-07-26 07:41:52.130785","{""h"": [{""c"": {""id"": 85, ""uid"": ""csm_KncNvlqWxdh35mK"", ""name"": ""EMC/Dell"", ""website"": ""https://www.delltechnologies.com/en-pk/storage/xtremio-all-flash.htm"", ""created_at"": ""2021-07-26T07:41:01.478036"", ""updated_at"": ""2021-07-26T07:41:01.478036"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285261478}, {""c"": {""updated_at"": ""2021-07-26 07:41:01.527598""}, ""v"": 2, ""ts"": 1627285261528}, {""c"": {""updated_at"": ""2021-07-26 07:41:52.130785""}, ""v"": 3, ""ts"": 1627285312131}], ""v"": 3}"
"84","csm_5Ej9rKUMssFlZoc"," Dixons Carphone",,"https://www.dixonscarphone.com/","B2C","2021-07-26 07:41:01.108919","2021-07-26 07:41:56.706361","{""h"": [{""c"": {""id"": 84, ""uid"": ""csm_5Ej9rKUMssFlZoc"", ""name"": "" Dixons Carphone"", ""website"": ""https://www.dixonscarphone.com/"", ""created_at"": ""2021-07-26T07:41:01.108919"", ""updated_at"": ""2021-07-26T07:41:01.108919"", ""description"": null, ""business_type"": ""B2C""}, ""v"": 1, ""ts"": 1627285261109}, {""c"": {""updated_at"": ""2021-07-26 07:41:01.126616""}, ""v"": 2, ""ts"": 1627285261127}, {""c"": {""updated_at"": ""2021-07-26 07:41:56.706361""}, ""v"": 3, ""ts"": 1627285316706}], ""v"": 3}"
"101","csm_Ruw0O3FIpB7cTql","Deal Room",,,"B2B","2021-07-26 07:43:47.727112","2021-07-26 07:43:47.727112","{""h"": [{""c"": {""id"": 101, ""uid"": ""csm_Ruw0O3FIpB7cTql"", ""name"": ""Deal Room"", ""website"": null, ""created_at"": ""2021-07-26T07:43:47.727112"", ""updated_at"": ""2021-07-26T07:43:47.727112"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285427727}], ""v"": 1}"
"102","csm_609CtFPmwOthuO0","Hansel",,,"B2B","2021-07-26 07:43:49.355223","2021-07-26 07:43:49.355223","{""h"": [{""c"": {""id"": 102, ""uid"": ""csm_609CtFPmwOthuO0"", ""name"": ""Hansel"", ""website"": null, ""created_at"": ""2021-07-26T07:43:49.355223"", ""updated_at"": ""2021-07-26T07:43:49.355223"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285429355}], ""v"": 1}"
"103","csm_ZfPBurgJKlldTcD","Deliverea",,,"B2B","2021-07-26 07:43:50.373568","2021-07-26 07:43:50.373568","{""h"": [{""c"": {""id"": 103, ""uid"": ""csm_ZfPBurgJKlldTcD"", ""name"": ""Deliverea"", ""website"": null, ""created_at"": ""2021-07-26T07:43:50.373568"", ""updated_at"": ""2021-07-26T07:43:50.373568"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285430374}], ""v"": 1}"
"66","csm_FReo5C9vK4Mkdgj","Stratodesk",,"https://www.stratodesk.com/","B2B","2021-05-19 13:50:59.57648","2021-08-20 07:20:13.744549","{""h"": [{""c"": {""id"": 66, ""uid"": ""csm_FReo5C9vK4Mkdgj"", ""name"": ""Stratodesk"", ""website"": null, ""created_at"": ""2021-05-19T13:50:59.57648"", ""updated_at"": ""2021-05-19T13:50:59.57648"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1621432259576}, {""c"": {""website"": ""https://www.stratodesk.com/"", ""updated_at"": ""2021-08-20 07:20:08.589019""}, ""v"": 2, ""ts"": 1629444008589}, {""c"": {""updated_at"": ""2021-08-20 07:20:13.744549""}, ""v"": 3, ""ts"": 1629444013745}], ""v"": 3}"
"142","csm_ARx7toCbrhoera7","EVRYTHING",,"https://evrythng.com/","B2B","2021-08-04 05:37:46.81433","2021-08-20 09:58:16.49886","{""h"": [{""c"": {""id"": 142, ""uid"": ""csm_ARx7toCbrhoera7"", ""name"": ""EVRYTHING"", ""website"": null, ""created_at"": ""2021-08-04T05:37:46.81433"", ""updated_at"": ""2021-08-04T05:37:46.81433"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1628055466814}, {""c"": {""website"": ""https://evrythng.com/"", ""updated_at"": ""2021-08-20 07:19:56.686783""}, ""v"": 2, ""ts"": 1629443996687}, {""c"": {""updated_at"": ""2021-08-20 09:58:16.49886""}, ""v"": 3, ""ts"": 1629453496499}], ""v"": 3}"
"88","csm_c7313pk0xRGJl5m","Evensi",,"https://www.evensi.com/","B2B","2021-07-26 07:43:34.782594","2021-08-20 09:58:17.178249","{""h"": [{""c"": {""id"": 88, ""uid"": ""csm_c7313pk0xRGJl5m"", ""name"": ""Evensi"", ""website"": null, ""created_at"": ""2021-07-26T07:43:34.782594"", ""updated_at"": ""2021-07-26T07:43:34.782594"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285414783}, {""c"": {""website"": ""https://www.evensi.com/"", ""updated_at"": ""2021-08-20 07:19:57.26916""}, ""v"": 2, ""ts"": 1629443997269}, {""c"": {""updated_at"": ""2021-08-20 09:58:17.178249""}, ""v"": 3, ""ts"": 1629453497178}], ""v"": 3}"
"133","csm_eugUOZsWf1xwVUy","Javelin Dublin (to be updated)",,"javelin.com","B2B","2021-07-26 07:55:50.226591","2021-08-20 09:58:21.661762","{""h"": [{""c"": {""id"": 133, ""uid"": ""csm_eugUOZsWf1xwVUy"", ""name"": ""Javelin Dublin (to be updated)"", ""website"": null, ""created_at"": ""2021-07-26T07:55:50.226591"", ""updated_at"": ""2021-07-26T07:55:50.226591"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627286150227}, {""c"": {""website"": ""javelin.com"", ""updated_at"": ""2021-08-20 07:20:00.020912""}, ""v"": 2, ""ts"": 1629444000021}, {""c"": {""updated_at"": ""2021-08-20 09:58:21.661762""}, ""v"": 3, ""ts"": 1629453501662}], ""v"": 3}"
"91","csm_ZWVbaN8BLcCqHLP","Gong",,"gong.io","B2B","2021-07-26 07:43:37.519869","2021-08-20 09:58:22.055915","{""h"": [{""c"": {""id"": 91, ""uid"": ""csm_ZWVbaN8BLcCqHLP"", ""name"": ""Gong"", ""website"": null, ""created_at"": ""2021-07-26T07:43:37.519869"", ""updated_at"": ""2021-07-26T07:43:37.519869"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285417520}, {""c"": {""website"": ""gong.io"", ""updated_at"": ""2021-08-20 07:20:01.198188""}, ""v"": 2, ""ts"": 1629444001198}, {""c"": {""updated_at"": ""2021-08-20 09:58:22.055915""}, ""v"": 3, ""ts"": 1629453502056}], ""v"": 3}"
"80","csm_adauQbqfOIxyk9u","Sama",,"https://www.sama.com/","B2B","2021-07-26 07:40:57.028709","2021-08-20 09:58:32.903625","{""h"": [{""c"": {""id"": 80, ""uid"": ""csm_adauQbqfOIxyk9u"", ""name"": ""Sama"", ""website"": null, ""created_at"": ""2021-07-26T07:40:57.028709"", ""updated_at"": ""2021-07-26T07:40:57.028709"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285257029}, {""c"": {""website"": ""https://www.sama.com/"", ""updated_at"": ""2021-08-20 07:19:58.220925""}, ""v"": 2, ""ts"": 1629443998221}, {""c"": {""updated_at"": ""2021-08-20 09:58:32.903625""}, ""v"": 3, ""ts"": 1629453512904}], ""v"": 3}"
"94","csm_cww9xbovwY7LdCV","Instapage",,"https://instapage.com/","B2B","2021-07-26 07:43:40.45339","2021-09-07 16:35:25.971111","{""h"": [{""c"": {""id"": 94, ""uid"": ""csm_cww9xbovwY7LdCV"", ""name"": ""Instapage"", ""website"": null, ""created_at"": ""2021-07-26T07:43:40.45339"", ""updated_at"": ""2021-07-26T07:43:40.45339"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285420453}, {""c"": {""website"": ""https://instapage.com/"", ""updated_at"": ""2021-08-26 14:34:49.964426""}, ""v"": 2, ""ts"": 1629988489964}, {""c"": {""updated_at"": ""2021-09-07 16:35:25.971111""}, ""v"": 3, ""ts"": 1631032525971}], ""v"": 3}"
"99","csm_hdOpVaTmEfVKpqX","StyleSeat",,"www.styleseat.com","B2B","2021-07-26 07:43:46.216891","2021-09-01 09:47:14.56294","{""h"": [{""c"": {""id"": 99, ""uid"": ""csm_hdOpVaTmEfVKpqX"", ""name"": ""StyleSeat"", ""website"": null, ""created_at"": ""2021-07-26T07:43:46.216891"", ""updated_at"": ""2021-07-26T07:43:46.216891"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285426217}, {""c"": {""website"": ""www.styleseat.com"", ""updated_at"": ""2021-08-26 14:35:03.340872""}, ""v"": 2, ""ts"": 1629988503341}, {""c"": {""updated_at"": ""2021-09-01 09:47:14.56294""}, ""v"": 3, ""ts"": 1630489634563}], ""v"": 3}"
"64","csm_XQULlpsX2xFakr7","Serviceform",,"https://serviceform.com/","B2B","2021-05-19 13:43:16.01595","2021-08-27 17:32:26.303243","{""h"": [{""c"": {""id"": 64, ""uid"": ""csm_XQULlpsX2xFakr7"", ""name"": ""Serviceform"", ""website"": null, ""created_at"": ""2021-05-19T13:43:16.01595"", ""updated_at"": ""2021-05-19T13:43:16.01595"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1621431796016}, {""c"": {""website"": ""https://serviceform.com/"", ""updated_at"": ""2021-08-26 14:35:12.685218""}, ""v"": 2, ""ts"": 1629988512685}, {""c"": {""updated_at"": ""2021-08-27 17:32:26.303243""}, ""v"": 3, ""ts"": 1630085546303}], ""v"": 3}"
"81","csm_z1FdHAzwdXz0CcC","Valo Intranet",,"https://www.valointranet.com/","B2B","2021-07-26 07:40:57.185357","2021-09-01 12:22:52.334819","{""h"": [{""c"": {""id"": 81, ""uid"": ""csm_z1FdHAzwdXz0CcC"", ""name"": ""Valo Intranet"", ""website"": null, ""created_at"": ""2021-07-26T07:40:57.185357"", ""updated_at"": ""2021-07-26T07:40:57.185357"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285257185}, {""c"": {""website"": ""https://www.valointranet.com/"", ""updated_at"": ""2021-08-26 14:35:08.000424""}, ""v"": 2, ""ts"": 1629988508000}, {""c"": {""updated_at"": ""2021-09-01 12:22:52.334819""}, ""v"": 3, ""ts"": 1630498972335}], ""v"": 3}"
"201","csm_sPHArinLWdcJcmb","Cloud Tutorial",,"https://www.thecloudtutorial.com/","B2B","2021-09-07 19:54:51.14259","2021-09-07 19:55:12.909088","{""h"": [{""c"": {""id"": 201, ""uid"": ""csm_sPHArinLWdcJcmb"", ""name"": ""Cloud Tutorial"", ""website"": ""https://www.thecloudtutorial.com/"", ""created_at"": ""2021-09-07T19:54:51.14259"", ""updated_at"": ""2021-09-07T19:54:51.14259"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1631044491143}, {""c"": {""updated_at"": ""2021-09-07 19:55:12.909088""}, ""v"": 2, ""ts"": 1631044512909}], ""v"": 2}"
"228","csm_1w28AlZ01vEvh2j","SellerCrowd",,"https://sellercrowd.com/","B2B","2021-10-12 12:22:58.868289","2021-10-12 12:23:24.22241","{""h"": [{""c"": {""id"": 228, ""uid"": ""csm_1w28AlZ01vEvh2j"", ""name"": ""SellerCrowd"", ""website"": ""https://sellercrowd.com/"", ""created_at"": ""2021-10-12T12:22:58.868289"", ""updated_at"": ""2021-10-12T12:22:58.868289"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1634041378868}, {""c"": {""updated_at"": ""2021-10-12 12:23:24.22241""}, ""v"": 2, ""ts"": 1634041404222}], ""v"": 2}"
"235","csm_GH8PLZdocj5POk2","Rentals United",,"https://rentalsunited.com/","B2B","2021-10-14 06:55:22.187838","2021-10-14 06:55:44.508581","{""h"": [{""c"": {""id"": 235, ""uid"": ""csm_GH8PLZdocj5POk2"", ""name"": ""Rentals United"", ""website"": ""https://rentalsunited.com/"", ""created_at"": ""2021-10-14T06:55:22.187838"", ""updated_at"": ""2021-10-14T06:55:22.187838"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1634194522188}, {""c"": {""updated_at"": ""2021-10-14 06:55:44.508581""}, ""v"": 2, ""ts"": 1634194544509}], ""v"": 2}"
"141","csm_FdT1zFrjAtgyy6h","The Modular Analytics Company (TMAC)",,"https://tmac.ai/","B2B","2021-08-04 05:37:45.992226","2021-08-20 09:58:33.327227","{""h"": [{""c"": {""id"": 141, ""uid"": ""csm_FdT1zFrjAtgyy6h"", ""name"": ""The Modular Analytics Company (TMAC)"", ""website"": null, ""created_at"": ""2021-08-04T05:37:45.992226"", ""updated_at"": ""2021-08-04T05:37:45.992226"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1628055465992}, {""c"": {""website"": ""https://tmac.ai/"", ""updated_at"": ""2021-08-20 07:19:58.906124""}, ""v"": 2, ""ts"": 1629443998906}, {""c"": {""updated_at"": ""2021-08-20 09:58:33.327227""}, ""v"": 3, ""ts"": 1629453513327}], ""v"": 3}"
"111","csm_YnX0fagkH55jYeo","Tello",,"tello.nl","B2B","2021-07-26 07:50:40.751776","2021-08-20 07:19:58.504351","{""h"": [{""c"": {""id"": 111, ""uid"": ""csm_YnX0fagkH55jYeo"", ""name"": ""Tello"", ""website"": null, ""created_at"": ""2021-07-26T07:50:40.751776"", ""updated_at"": ""2021-07-26T07:50:40.751776"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285840752}, {""c"": {""website"": ""tello.nl"", ""updated_at"": ""2021-08-20 07:19:58.504351""}, ""v"": 2, ""ts"": 1629443998504}], ""v"": 2}"
"104","csm_Isj1U9kjFxyiPDH","Bring Consulting",,"https://bringglobal.com/","B2B","2021-07-26 07:43:50.485303","2021-08-20 07:20:00.87722","{""h"": [{""c"": {""id"": 104, ""uid"": ""csm_Isj1U9kjFxyiPDH"", ""name"": ""Bring Consulting"", ""website"": null, ""created_at"": ""2021-07-26T07:43:50.485303"", ""updated_at"": ""2021-07-26T07:43:50.485303"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627285430485}, {""c"": {""website"": ""https://bringglobal.com/"", ""updated_at"": ""2021-08-19 14:01:46.992047""}, ""v"": 2, ""ts"": 1629381706992}, {""c"": {""updated_at"": ""2021-08-20 07:20:00.87722""}, ""v"": 3, ""ts"": 1629444000877}], ""v"": 3}"
"125","csm_BphsddK5D8WfQ7H","Travelers Wifi",,"https://www.travelerswifi.com/","B2B","2021-07-26 07:55:41.809752","2021-08-20 09:58:34.801419","{""h"": [{""c"": {""id"": 125, ""uid"": ""csm_BphsddK5D8WfQ7H"", ""name"": ""Travelers Wifi"", ""website"": null, ""created_at"": ""2021-07-26T07:55:41.809752"", ""updated_at"": ""2021-07-26T07:55:41.809752"", ""description"": null, ""business_type"": ""B2B""}, ""v"": 1, ""ts"": 1627286141810}, {""c"": {""website"": ""https://www.travelerswifi.com/"", ""updated_at"": ""2021-08-20 07:20:00.863852""}, ""v"": 2, ""ts"": 1629444000864}, {""c"": {""updated_at"": ""2021-08-20 09:58:34.801419""}, ""v"": 3, ""ts"": 1629453514801}], ""v"": 3}"
