id,uid,article_id,industry_id,created_at,updated_at,log_data
"226","csi_4lvr7gg53FxeqYO","90","240","2021-07-26 07:43:38.321927","2021-07-26 07:43:38.321927","{""h"": [{""c"": {""id"": 226, ""uid"": ""csi_4lvr7gg53FxeqYO"", ""article_id"": 90, ""created_at"": ""2021-07-26T07:43:38.321927"", ""updated_at"": ""2021-07-26T07:43:38.321927"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627285418322}], ""v"": 1}"
"230","csi_Cxs6KrVbhPhgmhv","92","586","2021-07-26 07:43:39.636047","2021-07-26 07:43:39.636047","{""h"": [{""c"": {""id"": 230, ""uid"": ""csi_Cxs6KrVbhPhgmhv"", ""article_id"": 92, ""created_at"": ""2021-07-26T07:43:39.636047"", ""updated_at"": ""2021-07-26T07:43:39.636047"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627285419636}], ""v"": 1}"
"231","csi_rVcoiR8IffWO8Wu","92","176","2021-07-26 07:43:39.668203","2021-07-26 07:43:39.668203","{""h"": [{""c"": {""id"": 231, ""uid"": ""csi_rVcoiR8IffWO8Wu"", ""article_id"": 92, ""created_at"": ""2021-07-26T07:43:39.668203"", ""updated_at"": ""2021-07-26T07:43:39.668203"", ""industry_id"": 176}, ""v"": 1, ""ts"": 1627285419668}], ""v"": 1}"
"232","csi_yMw6aFktGvwabAo","93","586","2021-07-26 07:43:40.064796","2021-07-26 07:43:40.064796","{""h"": [{""c"": {""id"": 232, ""uid"": ""csi_yMw6aFktGvwabAo"", ""article_id"": 93, ""created_at"": ""2021-07-26T07:43:40.064796"", ""updated_at"": ""2021-07-26T07:43:40.064796"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627285420065}], ""v"": 1}"
"233","csi_VVtYp0PpLiEZFCL","93","52","2021-07-26 07:43:40.092294","2021-07-26 07:43:40.092294","{""h"": [{""c"": {""id"": 233, ""uid"": ""csi_VVtYp0PpLiEZFCL"", ""article_id"": 93, ""created_at"": ""2021-07-26T07:43:40.092294"", ""updated_at"": ""2021-07-26T07:43:40.092294"", ""industry_id"": 52}, ""v"": 1, ""ts"": 1627285420092}], ""v"": 1}"
"234","csi_31Q7a031pVqVGQa","94","586","2021-07-26 07:43:40.891306","2021-07-26 07:43:40.891306","{""h"": [{""c"": {""id"": 234, ""uid"": ""csi_31Q7a031pVqVGQa"", ""article_id"": 94, ""created_at"": ""2021-07-26T07:43:40.891306"", ""updated_at"": ""2021-07-26T07:43:40.891306"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627285420891}], ""v"": 1}"
"235","csi_ZkfRcSAD83DOeyX","94","240","2021-07-26 07:43:40.909632","2021-07-26 07:43:40.909632","{""h"": [{""c"": {""id"": 235, ""uid"": ""csi_ZkfRcSAD83DOeyX"", ""article_id"": 94, ""created_at"": ""2021-07-26T07:43:40.909632"", ""updated_at"": ""2021-07-26T07:43:40.909632"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627285420910}], ""v"": 1}"
"236","csi_QOqw29t305Bo2Kz","94","731","2021-07-26 07:43:40.938279","2021-07-26 07:43:40.938279","{""h"": [{""c"": {""id"": 236, ""uid"": ""csi_QOqw29t305Bo2Kz"", ""article_id"": 94, ""created_at"": ""2021-07-26T07:43:40.938279"", ""updated_at"": ""2021-07-26T07:43:40.938279"", ""industry_id"": 731}, ""v"": 1, ""ts"": 1627285420938}], ""v"": 1}"
"1147","csi_f5K5UJwaiXwY2wn","293","558","2022-01-26 15:18:11.330432","2022-01-26 15:18:11.330432","{""h"": [{""c"": {""id"": 1147, ""uid"": ""csi_f5K5UJwaiXwY2wn"", ""article_id"": 293, ""created_at"": ""2022-01-26T15:18:11.330432"", ""updated_at"": ""2022-01-26T15:18:11.330432"", ""industry_id"": 558}, ""v"": 1, ""ts"": 1643210291330}], ""v"": 1}"
"1150","csi_rs7wx1yWfurBoLa","309","586","2022-01-26 15:18:13.834305","2022-01-26 15:18:13.834305","{""h"": [{""c"": {""id"": 1150, ""uid"": ""csi_rs7wx1yWfurBoLa"", ""article_id"": 309, ""created_at"": ""2022-01-26T15:18:13.834305"", ""updated_at"": ""2022-01-26T15:18:13.834305"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1643210293834}], ""v"": 1}"
"1153","csi_VJeu9RvaFK4j6o0","294","288","2022-01-26 15:18:15.787654","2022-01-26 15:18:15.787654","{""h"": [{""c"": {""id"": 1153, ""uid"": ""csi_VJeu9RvaFK4j6o0"", ""article_id"": 294, ""created_at"": ""2022-01-26T15:18:15.787654"", ""updated_at"": ""2022-01-26T15:18:15.787654"", ""industry_id"": 288}, ""v"": 1, ""ts"": 1643210295788}], ""v"": 1}"
"1156","csi_5KkLgeIPx84VO2m","340","1429","2022-01-26 15:18:19.675436","2022-01-26 15:18:19.675436","{""h"": [{""c"": {""id"": 1156, ""uid"": ""csi_5KkLgeIPx84VO2m"", ""article_id"": 340, ""created_at"": ""2022-01-26T15:18:19.675436"", ""updated_at"": ""2022-01-26T15:18:19.675436"", ""industry_id"": 1429}, ""v"": 1, ""ts"": 1643210299675}], ""v"": 1}"
"1158","csi_fnn8jngUOFDdDpu","343","40","2022-01-26 15:18:21.174825","2022-01-26 15:18:21.174825","{""h"": [{""c"": {""id"": 1158, ""uid"": ""csi_fnn8jngUOFDdDpu"", ""article_id"": 343, ""created_at"": ""2022-01-26T15:18:21.174825"", ""updated_at"": ""2022-01-26T15:18:21.174825"", ""industry_id"": 40}, ""v"": 1, ""ts"": 1643210301175}], ""v"": 1}"
"254","csi_mGZT6vzXkBJpWfg","101","586","2021-07-26 07:43:50.71688","2021-07-26 07:43:50.71688","{""h"": [{""c"": {""id"": 254, ""uid"": ""csi_mGZT6vzXkBJpWfg"", ""article_id"": 101, ""created_at"": ""2021-07-26T07:43:50.71688"", ""updated_at"": ""2021-07-26T07:43:50.71688"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627285430717}], ""v"": 1}"
"255","csi_Grn9M4o0tbJbrvr","101","240","2021-07-26 07:43:50.736358","2021-07-26 07:43:50.736358","{""h"": [{""c"": {""id"": 255, ""uid"": ""csi_Grn9M4o0tbJbrvr"", ""article_id"": 101, ""created_at"": ""2021-07-26T07:43:50.736358"", ""updated_at"": ""2021-07-26T07:43:50.736358"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627285430736}], ""v"": 1}"
"256","csi_eqCvGnAAaZ7FBnE","103","426","2021-07-26 07:43:50.896284","2021-07-26 07:43:50.896284","{""h"": [{""c"": {""id"": 256, ""uid"": ""csi_eqCvGnAAaZ7FBnE"", ""article_id"": 103, ""created_at"": ""2021-07-26T07:43:50.896284"", ""updated_at"": ""2021-07-26T07:43:50.896284"", ""industry_id"": 426}, ""v"": 1, ""ts"": 1627285430896}], ""v"": 1}"
"257","csi_q50vee5ZQwmSJlB","103","137","2021-07-26 07:43:50.907708","2021-07-26 07:43:50.907708","{""h"": [{""c"": {""id"": 257, ""uid"": ""csi_q50vee5ZQwmSJlB"", ""article_id"": 103, ""created_at"": ""2021-07-26T07:43:50.907708"", ""updated_at"": ""2021-07-26T07:43:50.907708"", ""industry_id"": 137}, ""v"": 1, ""ts"": 1627285430908}], ""v"": 1}"
"258","csi_HsuJjU4yfBAjw1O","103","410","2021-07-26 07:43:50.923034","2021-07-26 07:43:50.923034","{""h"": [{""c"": {""id"": 258, ""uid"": ""csi_HsuJjU4yfBAjw1O"", ""article_id"": 103, ""created_at"": ""2021-07-26T07:43:50.923034"", ""updated_at"": ""2021-07-26T07:43:50.923034"", ""industry_id"": 410}, ""v"": 1, ""ts"": 1627285430923}], ""v"": 1}"
"259","csi_QW9ya1i65vQJyaL","103","685","2021-07-26 07:43:50.936119","2021-07-26 07:43:50.936119","{""h"": [{""c"": {""id"": 259, ""uid"": ""csi_QW9ya1i65vQJyaL"", ""article_id"": 103, ""created_at"": ""2021-07-26T07:43:50.936119"", ""updated_at"": ""2021-07-26T07:43:50.936119"", ""industry_id"": 685}, ""v"": 1, ""ts"": 1627285430936}], ""v"": 1}"
"265","csi_i5RFPbtF5ZqE2Dy","105","586","2021-07-26 07:43:53.987423","2021-07-26 07:43:53.987423","{""h"": [{""c"": {""id"": 265, ""uid"": ""csi_i5RFPbtF5ZqE2Dy"", ""article_id"": 105, ""created_at"": ""2021-07-26T07:43:53.987423"", ""updated_at"": ""2021-07-26T07:43:53.987423"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1627285433987}], ""v"": 1}"
"266","csi_XcaDGhcmqebde13","105","240","2021-07-26 07:43:53.998442","2021-07-26 07:43:53.998442","{""h"": [{""c"": {""id"": 266, ""uid"": ""csi_XcaDGhcmqebde13"", ""article_id"": 105, ""created_at"": ""2021-07-26T07:43:53.998442"", ""updated_at"": ""2021-07-26T07:43:53.998442"", ""industry_id"": 240}, ""v"": 1, ""ts"": 1627285433998}], ""v"": 1}"
"1149","csi_9nk7jN8RySMNFVX","310","56","2022-01-26 15:18:11.99216","2022-01-26 15:18:11.99216","{""h"": [{""c"": {""id"": 1149, ""uid"": ""csi_9nk7jN8RySMNFVX"", ""article_id"": 310, ""created_at"": ""2022-01-26T15:18:11.99216"", ""updated_at"": ""2022-01-26T15:18:11.99216"", ""industry_id"": 56}, ""v"": 1, ""ts"": 1643210291992}], ""v"": 1}"
"1155","csi_7nv8GDo7FFaNY6M","308","344","2022-01-26 15:18:19.36621","2022-01-26 15:18:19.36621","{""h"": [{""c"": {""id"": 1155, ""uid"": ""csi_7nv8GDo7FFaNY6M"", ""article_id"": 308, ""created_at"": ""2022-01-26T15:18:19.36621"", ""updated_at"": ""2022-01-26T15:18:19.36621"", ""industry_id"": 344}, ""v"": 1, ""ts"": 1643210299366}], ""v"": 1}"
"1157","csi_DG8142VQMwB4okX","341","410","2022-01-26 15:18:20.468916","2022-01-26 15:18:20.468916","{""h"": [{""c"": {""id"": 1157, ""uid"": ""csi_DG8142VQMwB4okX"", ""article_id"": 341, ""created_at"": ""2022-01-26T15:18:20.468916"", ""updated_at"": ""2022-01-26T15:18:20.468916"", ""industry_id"": 410}, ""v"": 1, ""ts"": 1643210300469}], ""v"": 1}"
"1165","csi_cjoxuiAUO4QkFTP","342","738","2022-01-26 15:18:28.943859","2022-01-26 15:18:28.943859","{""h"": [{""c"": {""id"": 1165, ""uid"": ""csi_cjoxuiAUO4QkFTP"", ""article_id"": 342, ""created_at"": ""2022-01-26T15:18:28.943859"", ""updated_at"": ""2022-01-26T15:18:28.943859"", ""industry_id"": 738}, ""v"": 1, ""ts"": 1643210308944}], ""v"": 1}"
"1170","csi_nC6gchLL2nFXfCJ","363","662","2022-01-26 15:18:34.725055","2022-01-26 15:18:34.725055","{""h"": [{""c"": {""id"": 1170, ""uid"": ""csi_nC6gchLL2nFXfCJ"", ""article_id"": 363, ""created_at"": ""2022-01-26T15:18:34.725055"", ""updated_at"": ""2022-01-26T15:18:34.725055"", ""industry_id"": 662}, ""v"": 1, ""ts"": 1643210314725}], ""v"": 1}"
"1171","csi_J2EwlXIhbb0mbxj","362","260","2022-01-26 15:18:35.478261","2022-01-26 15:18:35.478261","{""h"": [{""c"": {""id"": 1171, ""uid"": ""csi_J2EwlXIhbb0mbxj"", ""article_id"": 362, ""created_at"": ""2022-01-26T15:18:35.478261"", ""updated_at"": ""2022-01-26T15:18:35.478261"", ""industry_id"": 260}, ""v"": 1, ""ts"": 1643210315478}], ""v"": 1}"
"1239","csi_jJECE8Yf9OUF8OM","316","586","2022-02-10 11:04:12.431939","2022-02-10 11:04:12.431939","{""h"": [{""c"": {""id"": 1239, ""uid"": ""csi_jJECE8Yf9OUF8OM"", ""article_id"": 316, ""created_at"": ""2022-02-10T11:04:12.431939"", ""updated_at"": ""2022-02-10T11:04:12.431939"", ""industry_id"": 586}, ""v"": 1, ""ts"": 1644491052432}], ""v"": 1}"
"1159","csi_A9AK0vXLXexQebp","353","429","2022-01-26 15:18:23.43223","2022-01-26 15:18:23.43223","{""h"": [{""c"": {""id"": 1159, ""uid"": ""csi_A9AK0vXLXexQebp"", ""article_id"": 353, ""created_at"": ""2022-01-26T15:18:23.43223"", ""updated_at"": ""2022-01-26T15:18:23.43223"", ""industry_id"": 429}, ""v"": 1, ""ts"": 1643210303432}], ""v"": 1}"
