id,uid,article_id,type,position,created_at,updated_at,log_data
"6811","css_BIxPW8xz07phk1W","218","background","0","2022-01-25 08:55:56.504565","2022-01-25 08:55:56.504565","{""h"": [{""c"": {""id"": 6811, ""uid"": ""css_BIxPW8xz07phk1W"", ""type"": ""background"", ""position"": 0, ""article_id"": 218, ""created_at"": ""2022-01-25T08:55:56.504565"", ""updated_at"": ""2022-01-25T08:55:56.504565""}, ""v"": 1, ""ts"": 1643100956505}], ""v"": 1}"
"6812","css_gokJ742uQ5dJdKw","218","overview","1","2022-01-25 08:55:56.511263","2022-01-25 08:55:56.511263","{""h"": [{""c"": {""id"": 6812, ""uid"": ""css_gokJ742uQ5dJdKw"", ""type"": ""overview"", ""position"": 1, ""article_id"": 218, ""created_at"": ""2022-01-25T08:55:56.511263"", ""updated_at"": ""2022-01-25T08:55:56.511263""}, ""v"": 1, ""ts"": 1643100956511}], ""v"": 1}"
"7318","css_ktIzG6cxWqsRaO7","99","background","0","2022-01-25 13:35:38.629699","2022-01-25 13:35:38.629699","{""h"": [{""c"": {""id"": 7318, ""uid"": ""css_ktIzG6cxWqsRaO7"", ""type"": ""background"", ""position"": 0, ""article_id"": 99, ""created_at"": ""2022-01-25T13:35:38.629699"", ""updated_at"": ""2022-01-25T13:35:38.629699""}, ""v"": 1, ""ts"": 1643117738630}], ""v"": 1}"
"7319","css_LzqpB5baTwArFQR","99","overview","1","2022-01-25 13:35:38.641274","2022-01-25 13:35:38.641274","{""h"": [{""c"": {""id"": 7319, ""uid"": ""css_LzqpB5baTwArFQR"", ""type"": ""overview"", ""position"": 1, ""article_id"": 99, ""created_at"": ""2022-01-25T13:35:38.641274"", ""updated_at"": ""2022-01-25T13:35:38.641274""}, ""v"": 1, ""ts"": 1643117738641}], ""v"": 1}"
"7320","css_klRuzZK6dGMoz88","99","outcome","2","2022-01-25 13:35:38.6792","2022-01-25 13:35:38.6792","{""h"": [{""c"": {""id"": 7320, ""uid"": ""css_klRuzZK6dGMoz88"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 99, ""created_at"": ""2022-01-25T13:35:38.6792"", ""updated_at"": ""2022-01-25T13:35:38.6792""}, ""v"": 1, ""ts"": 1643117738679}], ""v"": 1}"
"6813","css_6q88hVttOh2ZX2r","218","outcome","2","2022-01-25 08:55:56.56119","2022-01-25 08:55:56.56119","{""h"": [{""c"": {""id"": 6813, ""uid"": ""css_6q88hVttOh2ZX2r"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 218, ""created_at"": ""2022-01-25T08:55:56.56119"", ""updated_at"": ""2022-01-25T08:55:56.56119""}, ""v"": 1, ""ts"": 1643100956561}], ""v"": 1}"
"6817","css_7gqqdJzXbWPIqEX","70","background","0","2022-01-25 08:55:57.669922","2022-01-25 08:55:57.669922","{""h"": [{""c"": {""id"": 6817, ""uid"": ""css_7gqqdJzXbWPIqEX"", ""type"": ""background"", ""position"": 0, ""article_id"": 70, ""created_at"": ""2022-01-25T08:55:57.669922"", ""updated_at"": ""2022-01-25T08:55:57.669922""}, ""v"": 1, ""ts"": 1643100957670}], ""v"": 1}"
"6818","css_j3cGZGAo5edcl42","70","overview","1","2022-01-25 08:55:57.676175","2022-01-25 08:55:57.676175","{""h"": [{""c"": {""id"": 6818, ""uid"": ""css_j3cGZGAo5edcl42"", ""type"": ""overview"", ""position"": 1, ""article_id"": 70, ""created_at"": ""2022-01-25T08:55:57.676175"", ""updated_at"": ""2022-01-25T08:55:57.676175""}, ""v"": 1, ""ts"": 1643100957676}], ""v"": 1}"
"6819","css_zWfuVLLNEc4jrJm","70","outcome","2","2022-01-25 08:55:57.704824","2022-01-25 08:55:57.704824","{""h"": [{""c"": {""id"": 6819, ""uid"": ""css_zWfuVLLNEc4jrJm"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 70, ""created_at"": ""2022-01-25T08:55:57.704824"", ""updated_at"": ""2022-01-25T08:55:57.704824""}, ""v"": 1, ""ts"": 1643100957705}], ""v"": 1}"
"6823","css_a3RrjEjhGpFIs8M","196","background","0","2022-01-25 08:55:58.676362","2022-01-25 08:55:58.676362","{""h"": [{""c"": {""id"": 6823, ""uid"": ""css_a3RrjEjhGpFIs8M"", ""type"": ""background"", ""position"": 0, ""article_id"": 196, ""created_at"": ""2022-01-25T08:55:58.676362"", ""updated_at"": ""2022-01-25T08:55:58.676362""}, ""v"": 1, ""ts"": 1643100958676}], ""v"": 1}"
"6824","css_FgKw8d3WqD4ySUO","196","overview","1","2022-01-25 08:55:58.683327","2022-01-25 08:55:58.683327","{""h"": [{""c"": {""id"": 6824, ""uid"": ""css_FgKw8d3WqD4ySUO"", ""type"": ""overview"", ""position"": 1, ""article_id"": 196, ""created_at"": ""2022-01-25T08:55:58.683327"", ""updated_at"": ""2022-01-25T08:55:58.683327""}, ""v"": 1, ""ts"": 1643100958683}], ""v"": 1}"
"6825","css_cgSTm1bLnX4t1uW","196","outcome","2","2022-01-25 08:55:58.72275","2022-01-25 08:55:58.72275","{""h"": [{""c"": {""id"": 6825, ""uid"": ""css_cgSTm1bLnX4t1uW"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 196, ""created_at"": ""2022-01-25T08:55:58.72275"", ""updated_at"": ""2022-01-25T08:55:58.72275""}, ""v"": 1, ""ts"": 1643100958723}], ""v"": 1}"
"6832","css_Eqg0laRmNHaESxe","71","background","0","2022-01-25 08:56:02.62826","2022-01-25 08:56:02.62826","{""h"": [{""c"": {""id"": 6832, ""uid"": ""css_Eqg0laRmNHaESxe"", ""type"": ""background"", ""position"": 0, ""article_id"": 71, ""created_at"": ""2022-01-25T08:56:02.62826"", ""updated_at"": ""2022-01-25T08:56:02.62826""}, ""v"": 1, ""ts"": 1643100962628}], ""v"": 1}"
"6833","css_261HEwHHYdy8uWi","71","overview","1","2022-01-25 08:56:02.635211","2022-01-25 08:56:02.635211","{""h"": [{""c"": {""id"": 6833, ""uid"": ""css_261HEwHHYdy8uWi"", ""type"": ""overview"", ""position"": 1, ""article_id"": 71, ""created_at"": ""2022-01-25T08:56:02.635211"", ""updated_at"": ""2022-01-25T08:56:02.635211""}, ""v"": 1, ""ts"": 1643100962635}], ""v"": 1}"
"6834","css_fwiq1oBzbVQLDs8","71","outcome","2","2022-01-25 08:56:02.655318","2022-01-25 08:56:02.655318","{""h"": [{""c"": {""id"": 6834, ""uid"": ""css_fwiq1oBzbVQLDs8"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 71, ""created_at"": ""2022-01-25T08:56:02.655318"", ""updated_at"": ""2022-01-25T08:56:02.655318""}, ""v"": 1, ""ts"": 1643100962655}], ""v"": 1}"
"6835","css_gAVHIoX0QkX199X","80","background","0","2022-01-25 08:56:03.127691","2022-01-25 08:56:03.127691","{""h"": [{""c"": {""id"": 6835, ""uid"": ""css_gAVHIoX0QkX199X"", ""type"": ""background"", ""position"": 0, ""article_id"": 80, ""created_at"": ""2022-01-25T08:56:03.127691"", ""updated_at"": ""2022-01-25T08:56:03.127691""}, ""v"": 1, ""ts"": 1643100963128}], ""v"": 1}"
"7322","css_30IGyvgVfKRapfj","148","background","0","2022-01-25 13:35:38.881591","2022-01-25 13:35:38.881591","{""h"": [{""c"": {""id"": 7322, ""uid"": ""css_30IGyvgVfKRapfj"", ""type"": ""background"", ""position"": 0, ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.881591"", ""updated_at"": ""2022-01-25T13:35:38.881591""}, ""v"": 1, ""ts"": 1643117738882}], ""v"": 1}"
"7324","css_2DC5vzo5vNq232z","148","overview","1","2022-01-25 13:35:38.892742","2022-01-25 13:35:38.892742","{""h"": [{""c"": {""id"": 7324, ""uid"": ""css_2DC5vzo5vNq232z"", ""type"": ""overview"", ""position"": 1, ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.892742"", ""updated_at"": ""2022-01-25T13:35:38.892742""}, ""v"": 1, ""ts"": 1643117738893}], ""v"": 1}"
"7326","css_PNI0BPgrp8ikirh","148","outcome","2","2022-01-25 13:35:38.941191","2022-01-25 13:35:38.941191","{""h"": [{""c"": {""id"": 7326, ""uid"": ""css_PNI0BPgrp8ikirh"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 148, ""created_at"": ""2022-01-25T13:35:38.941191"", ""updated_at"": ""2022-01-25T13:35:38.941191""}, ""v"": 1, ""ts"": 1643117738941}], ""v"": 1}"
"7339","css_MtLVUo85Wexas6s","102","background","0","2022-01-25 13:35:40.544357","2022-01-25 13:35:40.544357","{""h"": [{""c"": {""id"": 7339, ""uid"": ""css_MtLVUo85Wexas6s"", ""type"": ""background"", ""position"": 0, ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.544357"", ""updated_at"": ""2022-01-25T13:35:40.544357""}, ""v"": 1, ""ts"": 1643117740544}], ""v"": 1}"
"7340","css_HdRgNK2MEahhoQ3","102","overview","1","2022-01-25 13:35:40.554271","2022-01-25 13:35:40.554271","{""h"": [{""c"": {""id"": 7340, ""uid"": ""css_HdRgNK2MEahhoQ3"", ""type"": ""overview"", ""position"": 1, ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.554271"", ""updated_at"": ""2022-01-25T13:35:40.554271""}, ""v"": 1, ""ts"": 1643117740554}], ""v"": 1}"
"7341","css_IKG2XA2HkJ8mySi","102","outcome","2","2022-01-25 13:35:40.632669","2022-01-25 13:35:40.632669","{""h"": [{""c"": {""id"": 7341, ""uid"": ""css_IKG2XA2HkJ8mySi"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 102, ""created_at"": ""2022-01-25T13:35:40.632669"", ""updated_at"": ""2022-01-25T13:35:40.632669""}, ""v"": 1, ""ts"": 1643117740633}], ""v"": 1}"
"7699","css_PkT3FlMkMmatICm","190","background","0","2022-02-11 10:00:36.673251","2022-02-11 10:00:36.673251","{""h"": [{""c"": {""id"": 7699, ""uid"": ""css_PkT3FlMkMmatICm"", ""type"": ""background"", ""position"": 0, ""article_id"": 190, ""created_at"": ""2022-02-11T10:00:36.673251"", ""updated_at"": ""2022-02-11T10:00:36.673251""}, ""v"": 1, ""ts"": 1644573636673}], ""v"": 1}"
"7700","css_LNOQNg6PUYF5Sit","190","overview","1","2022-02-11 10:00:36.683991","2022-02-11 10:00:36.683991","{""h"": [{""c"": {""id"": 7700, ""uid"": ""css_LNOQNg6PUYF5Sit"", ""type"": ""overview"", ""position"": 1, ""article_id"": 190, ""created_at"": ""2022-02-11T10:00:36.683991"", ""updated_at"": ""2022-02-11T10:00:36.683991""}, ""v"": 1, ""ts"": 1644573636684}], ""v"": 1}"
"7701","css_7Hm1ccGKmqigKDY","190","outcome","2","2022-02-11 10:00:36.713409","2022-02-11 10:00:36.713409","{""h"": [{""c"": {""id"": 7701, ""uid"": ""css_7Hm1ccGKmqigKDY"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 190, ""created_at"": ""2022-02-11T10:00:36.713409"", ""updated_at"": ""2022-02-11T10:00:36.713409""}, ""v"": 1, ""ts"": 1644573636713}], ""v"": 1}"
"6814","css_qwi60MQPjXPFkKS","149","background","0","2022-01-25 08:55:57.385346","2022-01-25 08:55:57.385346","{""h"": [{""c"": {""id"": 6814, ""uid"": ""css_qwi60MQPjXPFkKS"", ""type"": ""background"", ""position"": 0, ""article_id"": 149, ""created_at"": ""2022-01-25T08:55:57.385346"", ""updated_at"": ""2022-01-25T08:55:57.385346""}, ""v"": 1, ""ts"": 1643100957385}], ""v"": 1}"
"6815","css_S97BWQSiZhuotni","149","overview","1","2022-01-25 08:55:57.391672","2022-01-25 08:55:57.391672","{""h"": [{""c"": {""id"": 6815, ""uid"": ""css_S97BWQSiZhuotni"", ""type"": ""overview"", ""position"": 1, ""article_id"": 149, ""created_at"": ""2022-01-25T08:55:57.391672"", ""updated_at"": ""2022-01-25T08:55:57.391672""}, ""v"": 1, ""ts"": 1643100957392}], ""v"": 1}"
"6816","css_QdVcSqGViUal9lo","149","outcome","2","2022-01-25 08:55:57.420661","2022-01-25 08:55:57.420661","{""h"": [{""c"": {""id"": 6816, ""uid"": ""css_QdVcSqGViUal9lo"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 149, ""created_at"": ""2022-01-25T08:55:57.420661"", ""updated_at"": ""2022-01-25T08:55:57.420661""}, ""v"": 1, ""ts"": 1643100957421}], ""v"": 1}"
"6829","css_IaG3unZxL3yddVD","195","background","0","2022-01-25 08:56:02.087893","2022-01-25 08:56:02.087893","{""h"": [{""c"": {""id"": 6829, ""uid"": ""css_IaG3unZxL3yddVD"", ""type"": ""background"", ""position"": 0, ""article_id"": 195, ""created_at"": ""2022-01-25T08:56:02.087893"", ""updated_at"": ""2022-01-25T08:56:02.087893""}, ""v"": 1, ""ts"": 1643100962088}], ""v"": 1}"
"6830","css_AFeYXKvh1LnIvNA","195","overview","1","2022-01-25 08:56:02.094993","2022-01-25 08:56:02.094993","{""h"": [{""c"": {""id"": 6830, ""uid"": ""css_AFeYXKvh1LnIvNA"", ""type"": ""overview"", ""position"": 1, ""article_id"": 195, ""created_at"": ""2022-01-25T08:56:02.094993"", ""updated_at"": ""2022-01-25T08:56:02.094993""}, ""v"": 1, ""ts"": 1643100962095}], ""v"": 1}"
"6831","css_FVgLiXQAxVjQwv3","195","outcome","2","2022-01-25 08:56:02.119976","2022-01-25 08:56:02.119976","{""h"": [{""c"": {""id"": 6831, ""uid"": ""css_FVgLiXQAxVjQwv3"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 195, ""created_at"": ""2022-01-25T08:56:02.119976"", ""updated_at"": ""2022-01-25T08:56:02.119976""}, ""v"": 1, ""ts"": 1643100962120}], ""v"": 1}"
"6847","css_gpxKtU9rtzjGLQz","197","background","0","2022-01-25 08:56:06.625733","2022-01-25 08:56:06.625733","{""h"": [{""c"": {""id"": 6847, ""uid"": ""css_gpxKtU9rtzjGLQz"", ""type"": ""background"", ""position"": 0, ""article_id"": 197, ""created_at"": ""2022-01-25T08:56:06.625733"", ""updated_at"": ""2022-01-25T08:56:06.625733""}, ""v"": 1, ""ts"": 1643100966626}], ""v"": 1}"
"6848","css_YKZT5rsYWRoMKvS","197","overview","1","2022-01-25 08:56:06.644072","2022-01-25 08:56:06.644072","{""h"": [{""c"": {""id"": 6848, ""uid"": ""css_YKZT5rsYWRoMKvS"", ""type"": ""overview"", ""position"": 1, ""article_id"": 197, ""created_at"": ""2022-01-25T08:56:06.644072"", ""updated_at"": ""2022-01-25T08:56:06.644072""}, ""v"": 1, ""ts"": 1643100966644}], ""v"": 1}"
"6849","css_AXVdAg3nZY7kCX0","197","outcome","2","2022-01-25 08:56:06.726866","2022-01-25 08:56:06.726866","{""h"": [{""c"": {""id"": 6849, ""uid"": ""css_AXVdAg3nZY7kCX0"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 197, ""created_at"": ""2022-01-25T08:56:06.726866"", ""updated_at"": ""2022-01-25T08:56:06.726866""}, ""v"": 1, ""ts"": 1643100966727}], ""v"": 1}"
"6865","css_mPH8luXaIWBef6l","103","background","0","2022-01-25 08:56:16.62058","2022-01-25 08:56:16.62058","{""h"": [{""c"": {""id"": 6865, ""uid"": ""css_mPH8luXaIWBef6l"", ""type"": ""background"", ""position"": 0, ""article_id"": 103, ""created_at"": ""2022-01-25T08:56:16.62058"", ""updated_at"": ""2022-01-25T08:56:16.62058""}, ""v"": 1, ""ts"": 1643100976621}], ""v"": 1}"
"7327","css_Wc0xZUtGwzMtHqu","147","background","0","2022-01-25 13:35:39.338988","2022-01-25 13:35:39.338988","{""h"": [{""c"": {""id"": 7327, ""uid"": ""css_Wc0xZUtGwzMtHqu"", ""type"": ""background"", ""position"": 0, ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.338988"", ""updated_at"": ""2022-01-25T13:35:39.338988""}, ""v"": 1, ""ts"": 1643117739339}], ""v"": 1}"
"7328","css_IGlhgYB8fuoclte","147","overview","1","2022-01-25 13:35:39.34542","2022-01-25 13:35:39.34542","{""h"": [{""c"": {""id"": 7328, ""uid"": ""css_IGlhgYB8fuoclte"", ""type"": ""overview"", ""position"": 1, ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.34542"", ""updated_at"": ""2022-01-25T13:35:39.34542""}, ""v"": 1, ""ts"": 1643117739345}], ""v"": 1}"
"7329","css_fgt303e7Yv5noU1","147","outcome","2","2022-01-25 13:35:39.365014","2022-01-25 13:35:39.365014","{""h"": [{""c"": {""id"": 7329, ""uid"": ""css_fgt303e7Yv5noU1"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 147, ""created_at"": ""2022-01-25T13:35:39.365014"", ""updated_at"": ""2022-01-25T13:35:39.365014""}, ""v"": 1, ""ts"": 1643117739365}], ""v"": 1}"
"6049","css_H4qHeJEwUQ241Pr","213","background","0","2022-01-20 13:35:57.028419","2022-01-20 13:35:57.028419","{""h"": [{""c"": {""id"": 6049, ""uid"": ""css_H4qHeJEwUQ241Pr"", ""type"": ""background"", ""position"": 0, ""article_id"": 213, ""created_at"": ""2022-01-20T13:35:57.028419"", ""updated_at"": ""2022-01-20T13:35:57.028419""}, ""v"": 1, ""ts"": 1642685757028}], ""v"": 1}"
"6050","css_chM9euJ3ybddn5N","213","overview","1","2022-01-20 13:35:57.042339","2022-01-20 13:35:57.042339","{""h"": [{""c"": {""id"": 6050, ""uid"": ""css_chM9euJ3ybddn5N"", ""type"": ""overview"", ""position"": 1, ""article_id"": 213, ""created_at"": ""2022-01-20T13:35:57.042339"", ""updated_at"": ""2022-01-20T13:35:57.042339""}, ""v"": 1, ""ts"": 1642685757042}], ""v"": 1}"
"6051","css_NaPrr952hilOIRX","213","outcome","2","2022-01-20 13:35:57.074664","2022-01-20 13:35:57.074664","{""h"": [{""c"": {""id"": 6051, ""uid"": ""css_NaPrr952hilOIRX"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 213, ""created_at"": ""2022-01-20T13:35:57.074664"", ""updated_at"": ""2022-01-20T13:35:57.074664""}, ""v"": 1, ""ts"": 1642685757075}], ""v"": 1}"
"7330","css_c8fx3iwIWCQOc09","113","background","0","2022-01-25 13:35:39.670741","2022-01-25 13:35:39.670741","{""h"": [{""c"": {""id"": 7330, ""uid"": ""css_c8fx3iwIWCQOc09"", ""type"": ""background"", ""position"": 0, ""article_id"": 113, ""created_at"": ""2022-01-25T13:35:39.670741"", ""updated_at"": ""2022-01-25T13:35:39.670741""}, ""v"": 1, ""ts"": 1643117739671}], ""v"": 1}"
"7331","css_WHoJPNLqsJ4Bbmz","113","overview","1","2022-01-25 13:35:39.676895","2022-01-25 13:35:39.676895","{""h"": [{""c"": {""id"": 7331, ""uid"": ""css_WHoJPNLqsJ4Bbmz"", ""type"": ""overview"", ""position"": 1, ""article_id"": 113, ""created_at"": ""2022-01-25T13:35:39.676895"", ""updated_at"": ""2022-01-25T13:35:39.676895""}, ""v"": 1, ""ts"": 1643117739677}], ""v"": 1}"
"7332","css_iVnMXtLQ1KORwBS","113","outcome","2","2022-01-25 13:35:39.714169","2022-01-25 13:35:39.714169","{""h"": [{""c"": {""id"": 7332, ""uid"": ""css_iVnMXtLQ1KORwBS"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 113, ""created_at"": ""2022-01-25T13:35:39.714169"", ""updated_at"": ""2022-01-25T13:35:39.714169""}, ""v"": 1, ""ts"": 1643117739714}], ""v"": 1}"
"7336","css_Jzz9XiS3udK2jN4","98","background","0","2022-01-25 13:35:40.272622","2022-01-25 13:35:40.272622","{""h"": [{""c"": {""id"": 7336, ""uid"": ""css_Jzz9XiS3udK2jN4"", ""type"": ""background"", ""position"": 0, ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.272622"", ""updated_at"": ""2022-01-25T13:35:40.272622""}, ""v"": 1, ""ts"": 1643117740273}], ""v"": 1}"
"7337","css_KbYY26wctc0tpp9","98","overview","1","2022-01-25 13:35:40.285122","2022-01-25 13:35:40.285122","{""h"": [{""c"": {""id"": 7337, ""uid"": ""css_KbYY26wctc0tpp9"", ""type"": ""overview"", ""position"": 1, ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.285122"", ""updated_at"": ""2022-01-25T13:35:40.285122""}, ""v"": 1, ""ts"": 1643117740285}], ""v"": 1}"
"7338","css_jhSZFOqZYFfJJyn","98","outcome","2","2022-01-25 13:35:40.310839","2022-01-25 13:35:40.310839","{""h"": [{""c"": {""id"": 7338, ""uid"": ""css_jhSZFOqZYFfJJyn"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 98, ""created_at"": ""2022-01-25T13:35:40.310839"", ""updated_at"": ""2022-01-25T13:35:40.310839""}, ""v"": 1, ""ts"": 1643117740311}], ""v"": 1}"
"6820","css_xqNF9KsgdUbqOZp","122","background","0","2022-01-25 08:55:57.862884","2022-01-25 08:55:57.862884","{""h"": [{""c"": {""id"": 6820, ""uid"": ""css_xqNF9KsgdUbqOZp"", ""type"": ""background"", ""position"": 0, ""article_id"": 122, ""created_at"": ""2022-01-25T08:55:57.862884"", ""updated_at"": ""2022-01-25T08:55:57.862884""}, ""v"": 1, ""ts"": 1643100957863}], ""v"": 1}"
"6821","css_9PwdvRUdtHDeDQB","122","overview","1","2022-01-25 08:55:57.870325","2022-01-25 08:55:57.870325","{""h"": [{""c"": {""id"": 6821, ""uid"": ""css_9PwdvRUdtHDeDQB"", ""type"": ""overview"", ""position"": 1, ""article_id"": 122, ""created_at"": ""2022-01-25T08:55:57.870325"", ""updated_at"": ""2022-01-25T08:55:57.870325""}, ""v"": 1, ""ts"": 1643100957870}], ""v"": 1}"
"6822","css_26xlwV7PL0XTUHC","122","outcome","2","2022-01-25 08:55:57.923203","2022-01-25 08:55:57.923203","{""h"": [{""c"": {""id"": 6822, ""uid"": ""css_26xlwV7PL0XTUHC"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 122, ""created_at"": ""2022-01-25T08:55:57.923203"", ""updated_at"": ""2022-01-25T08:55:57.923203""}, ""v"": 1, ""ts"": 1643100957923}], ""v"": 1}"
"6826","css_HVHcnKHdJDrp95T","121","background","0","2022-01-25 08:56:00.815789","2022-01-25 08:56:00.815789","{""h"": [{""c"": {""id"": 6826, ""uid"": ""css_HVHcnKHdJDrp95T"", ""type"": ""background"", ""position"": 0, ""article_id"": 121, ""created_at"": ""2022-01-25T08:56:00.815789"", ""updated_at"": ""2022-01-25T08:56:00.815789""}, ""v"": 1, ""ts"": 1643100960816}], ""v"": 1}"
"6827","css_5Q02WAtKcEaSq9K","121","overview","1","2022-01-25 08:56:00.822767","2022-01-25 08:56:00.822767","{""h"": [{""c"": {""id"": 6827, ""uid"": ""css_5Q02WAtKcEaSq9K"", ""type"": ""overview"", ""position"": 1, ""article_id"": 121, ""created_at"": ""2022-01-25T08:56:00.822767"", ""updated_at"": ""2022-01-25T08:56:00.822767""}, ""v"": 1, ""ts"": 1643100960823}], ""v"": 1}"
"6828","css_ptvfvL8CLTis8VV","121","outcome","2","2022-01-25 08:56:00.856344","2022-01-25 08:56:00.856344","{""h"": [{""c"": {""id"": 6828, ""uid"": ""css_ptvfvL8CLTis8VV"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 121, ""created_at"": ""2022-01-25T08:56:00.856344"", ""updated_at"": ""2022-01-25T08:56:00.856344""}, ""v"": 1, ""ts"": 1643100960856}], ""v"": 1}"
"6838","css_hENasVa56xOL3kQ","203","background","0","2022-01-25 08:56:03.928867","2022-01-25 08:56:03.928867","{""h"": [{""c"": {""id"": 6838, ""uid"": ""css_hENasVa56xOL3kQ"", ""type"": ""background"", ""position"": 0, ""article_id"": 203, ""created_at"": ""2022-01-25T08:56:03.928867"", ""updated_at"": ""2022-01-25T08:56:03.928867""}, ""v"": 1, ""ts"": 1643100963929}], ""v"": 1}"
"6839","css_3JE7D5t7R3N0vO4","203","overview","1","2022-01-25 08:56:03.935572","2022-01-25 08:56:03.935572","{""h"": [{""c"": {""id"": 6839, ""uid"": ""css_3JE7D5t7R3N0vO4"", ""type"": ""overview"", ""position"": 1, ""article_id"": 203, ""created_at"": ""2022-01-25T08:56:03.935572"", ""updated_at"": ""2022-01-25T08:56:03.935572""}, ""v"": 1, ""ts"": 1643100963936}], ""v"": 1}"
"6840","css_TOM2OomSeDHHjLZ","203","outcome","2","2022-01-25 08:56:03.958243","2022-01-25 08:56:03.958243","{""h"": [{""c"": {""id"": 6840, ""uid"": ""css_TOM2OomSeDHHjLZ"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 203, ""created_at"": ""2022-01-25T08:56:03.958243"", ""updated_at"": ""2022-01-25T08:56:03.958243""}, ""v"": 1, ""ts"": 1643100963958}], ""v"": 1}"
"6841","css_J5blDWEqbtR01HK","246","background","0","2022-01-25 08:56:04.31171","2022-01-25 08:56:04.31171","{""h"": [{""c"": {""id"": 6841, ""uid"": ""css_J5blDWEqbtR01HK"", ""type"": ""background"", ""position"": 0, ""article_id"": 246, ""created_at"": ""2022-01-25T08:56:04.31171"", ""updated_at"": ""2022-01-25T08:56:04.31171""}, ""v"": 1, ""ts"": 1643100964312}], ""v"": 1}"
"6842","css_lNqCdo0Zm8LMfN4","246","overview","1","2022-01-25 08:56:04.318841","2022-01-25 08:56:04.318841","{""h"": [{""c"": {""id"": 6842, ""uid"": ""css_lNqCdo0Zm8LMfN4"", ""type"": ""overview"", ""position"": 1, ""article_id"": 246, ""created_at"": ""2022-01-25T08:56:04.318841"", ""updated_at"": ""2022-01-25T08:56:04.318841""}, ""v"": 1, ""ts"": 1643100964319}], ""v"": 1}"
"6843","css_8skJvuKoKSEaBHM","246","outcome","2","2022-01-25 08:56:04.345101","2022-01-25 08:56:04.345101","{""h"": [{""c"": {""id"": 6843, ""uid"": ""css_8skJvuKoKSEaBHM"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 246, ""created_at"": ""2022-01-25T08:56:04.345101"", ""updated_at"": ""2022-01-25T08:56:04.345101""}, ""v"": 1, ""ts"": 1643100964345}], ""v"": 1}"
"6850","css_7IpqFB9gnu1auNt","209","background","0","2022-01-25 08:56:07.715863","2022-01-25 08:56:07.715863","{""h"": [{""c"": {""id"": 6850, ""uid"": ""css_7IpqFB9gnu1auNt"", ""type"": ""background"", ""position"": 0, ""article_id"": 209, ""created_at"": ""2022-01-25T08:56:07.715863"", ""updated_at"": ""2022-01-25T08:56:07.715863""}, ""v"": 1, ""ts"": 1643100967716}], ""v"": 1}"
"6851","css_iYlJxpdnOwzZObZ","209","overview","1","2022-01-25 08:56:07.724076","2022-01-25 08:56:07.724076","{""h"": [{""c"": {""id"": 6851, ""uid"": ""css_iYlJxpdnOwzZObZ"", ""type"": ""overview"", ""position"": 1, ""article_id"": 209, ""created_at"": ""2022-01-25T08:56:07.724076"", ""updated_at"": ""2022-01-25T08:56:07.724076""}, ""v"": 1, ""ts"": 1643100967724}], ""v"": 1}"
"6852","css_6OES3nANyBtj49m","209","outcome","2","2022-01-25 08:56:07.752753","2022-01-25 08:56:07.752753","{""h"": [{""c"": {""id"": 6852, ""uid"": ""css_6OES3nANyBtj49m"", ""type"": ""outcome"", ""position"": 2, ""article_id"": 209, ""created_at"": ""2022-01-25T08:56:07.752753"", ""updated_at"": ""2022-01-25T08:56:07.752753""}, ""v"": 1, ""ts"": 1643100967753}], ""v"": 1}"
"6853","css_1WU8gBCYqJKtSOC","118","background","0","2022-01-25 08:56:08.114086","2022-01-25 08:56:08.114086","{""h"": [{""c"": {""id"": 6853, ""uid"": ""css_1WU8gBCYqJKtSOC"", ""type"": ""background"", ""position"": 0, ""article_id"": 118, ""created_at"": ""2022-01-25T08:56:08.114086"", ""updated_at"": ""2022-01-25T08:56:08.114086""}, ""v"": 1, ""ts"": 1643100968114}], ""v"": 1}"
